458	поужинал	поужинать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#76.063#76.316
459	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#76.316#76.569
460	кафешке	кафешка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#76.569#76.822
461	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#76.822#77.075
462	ничего	ничто	PRON	_	Case=Gen	_	_	_	@aap1989m-words#@aap1989m#77.075#77.328
463	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#77.328#77.581
464	так	так	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#77.581#77.834
465	подробно	подробно	ADV	_	Degree=Pos	_	_	_	@aap1989m-words#@aap1989m#77.834#78.087
466	?	?	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#78.087#78.34
467	или	или	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#78.34#78.593
468	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#78.593#78.846
469	[нрзб]	[нрзб]	X	_	_	_	_	_	@aap1989m-words#@aap1989m#78.846#79.12
470	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#85.21#85.616
471	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#85.616#86.022
472	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#86.022#86.428
473	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#86.428#86.834
474	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#86.834#87.24
475	ел	есть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#87.24#87.646
476	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#87.646#88.052
477	а	а	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#88.052#88.458
478	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#88.458#88.864
479	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#88.864#89.27
480	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#89.27#89.676
481	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#89.676#90.082
482	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#90.082#90.488
483	пил	пить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#90.488#90.894
484	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#90.894#91.3
485	потому	потому	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#91.3#91.706
486	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#91.706#92.112
487	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#92.112#92.518
488	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#92.518#92.924
489	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#92.924#93.33
490	бутылку	бутылка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#93.33#93.736
491	красного	красный	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#93.736#94.142
492	вина	вино	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#94.142#94.548
493	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#94.548#94.954
494	а	а	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#94.954#95.36
495	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#95.36#95.766
496	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#95.766#96.172
497	лето	лето	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#96.172#96.578
498	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#96.578#96.984
499	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#96.984#97.39
500	очень	очень	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#97.39#97.796
501	тепло	тепло	ADV	_	Degree=Pos	_	_	_	@aap1989m-words#@aap1989m#97.796#98.202
502	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#98.202#98.608
503	сел	сесть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@aap1989m-words#@aap1989m#98.608#99.014
504	на	на	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#99.014#99.42
505	свой	свой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#99.42#99.826
506	балкон	балкон	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#99.826#100.232
507	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#100.232#100.638
508	аа	аа	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#100.638#101.044
509	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#101.044#101.45
510	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#101.45#101.856
511	ноутбук	ноутбук	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#101.856#102.262
512	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#102.262#102.668
513	а	а	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#102.668#103.074
514	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#103.074#103.48
515	включил	включить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#103.48#103.886
516	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#103.886#104.292
517	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#104.292#104.698
518	ааа	ааа	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#104.698#105.104
519	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#105.104#105.51
520	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#105.51#105.916
521	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#105.916#106.322
522	плеер	плеер	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#106.322#106.728
523	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#106.728#107.134
524	музыку	музыка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#107.134#107.54
525	Оушен	Оушить	PROPN	_	_	_	_	_	@aap1989m-words#@aap1989m#107.54#107.946
526	Джит	Джит	PROPN	_	_	_	_	_	@aap1989m-words#@aap1989m#107.946#108.352
527	которая	который	PRON	_	Case=Nom	_	_	_	_	_	@aap1989m-words#@aap1989m#108.352#108.758
528	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#108.758#109.164
529	стала	стать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#109.164#109.57
530	потом	потом	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#109.57#109.976
531	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#109.976#110.382
532	спектакле	спектакль	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#110.382#110.8
533	м	м	INTJ	_	_ _	_	_	@aap1989m-words#@aap1989m#110.8#110.989
534	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#110.989#111.178
535	слушал	слушать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#111.178#111.367
536	все	весь	DET	_	Case=Acc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#111.367#111.556
537	их	их	DET	_	_	_	_	_	@aap1989m-words#@aap1989m#111.556#111.745
538	песни	песня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#111.745#111.934
539	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#111.934#112.123
540	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#112.123#112.312
541	их	их	DET	_	_	_	_	_	@aap1989m-words#@aap1989m#112.312#112.501
542	концерт	концерт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#112.501#112.69
543	костромской	костромской	ADJ	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#112.69#112.879
544	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#112.879#113.068
545	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#113.068#113.257
546	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#113.257#113.446
547	а	а	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#113.446#113.635
548	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#113.635#113.824
549	один	один	NUM	_	Case=Nom|Gender=Masc	_	_	_	@aap1989m-words#@aap1989m#113.824#114.013
550	из из	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#114.013#114.202
551	их	их	DET	_	_	_	_	_	@aap1989m-words#@aap1989m#114.202#114.391
552	концертов	концерт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#114.391#114.58
553	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#114.58#114.769
554	ии	ии	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#114.769#114.958
555	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#114.958#115.147
556	под	под	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#115.147#115.336
557	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#115.336#115.525
558	дело	дело	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#115.525#115.714
559	просто	просто	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#115.714#115.903
560	писал	писать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#115.903#116.092
561	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#116.092#116.281
562	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#116.281#116.47
563	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#116.47#116.659
564	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#116.659#116.848
565	за	за	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#116.848#117.037
566	одну	один	NUM	_	Case=Acc|Gender=Fem	_	_	_	@aap1989m-words#@aap1989m#117.037#117.226
567	ночь	ночь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#117.226#117.415
568	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@aap1989m-words#@aap1989m#117.415#117.604
569	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#117.604#117.793
570	написан	писать	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@aap1989m-words#@aap1989m#117.793#117.982
571	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#117.982#118.171
572	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#118.171#118.36
573	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#118.36#118.549
574	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@aap1989m-words#@aap1989m#118.549#118.738
575	или	или	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#118.738#118.927
576	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#118.927#119.116
577	пятом	пятый	NUM	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#119.116#119.305
578	часу	час	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#119.305#119.494
579	утра	утро	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#119.494#119.683
580	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#119.683#119.872
581	скинул	скинуть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#119.872#120.061
582	всем	все	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#120.061#120.25
583	своим	свой	DET	_	Case=Dat|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#120.25#120.439
584	друзьям	друг	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#120.439#120.628
585	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@aap1989m-words#@aap1989m#120.628#120.817
586	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@aap1989m-words#@aap1989m#120.817#121.006
587	прочитали	прочесть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#121.006#121.195
588	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#121.195#121.384
589	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#121.384#121.573
590	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#121.573#121.762
591	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#121.762#121.951
592	всё	всe	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#121.951#122.14
593	начинаем	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#122.14#122.329
594	скоро	скоро	ADV	_	Degree=Pos	_	_	_	@aap1989m-words#@aap1989m#122.329#122.518
595	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#122.518#122.71
596	да	да	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#124.95#125.36
597	на	на	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#128.348#128.522
598	видео	видео	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#128.522#128.696
599	?	?	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#128.696#128.87
600	нет	нет	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#132.58#132.772
601	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#132.772#132.964
602	ну	ну	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#132.964#133.156
603	там	там	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#133.156#133.348
604	же	же	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#133.348#133.54
605	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#133.54#133.732
606	видеофрагменты	видеофрагмент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#133.732#133.924
607	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#133.924#134.12
608	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#137.54#137.713
609	Йота-спэйсе	Йота-спэйс	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#137.713#137.886
610	да	да	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#137.886#138.06
611	а	а	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#140.37#140.543
612	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#140.543#140.716
613	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#140.716#140.889
614	смотрел	смотреть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#140.889#141.062
615	к	к	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#141.062#141.235
616	сожалению	сожаление	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#141.235#141.41
617	придёшь	прийти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#141.79#141.954
618	в	в	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#141.954#142.118
619	Крокусе	Крокус	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#142.118#142.282
620	посмотреть	посмотреть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#142.282#142.446
621	тридц....	тридцатый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#142.446#142.61
622	тридцатое	тридцатый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#144.2#144.555
623	января	январь	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#144.555#144.91
624	можно	мочь	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#146.66#146.913
625	стоять	стоять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#146.913#147.166
626	[нрзб]	[нрзб]	X	_	_	_	_	_	@aap1989m-words#@aap1989m#147.166#147.42
627	#смеётся#	#смеётся#	X	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#151.769#151.916
628	можно	мочь	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#151.916#152.063
629	можно	мочь	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#152.063#152.21
630	правда	правда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#153.829#154.019
631	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#154.019#154.209
632	интересно	интересный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@aap1989m-words#@aap1989m#154.209#154.399
633	?	?	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#154.399#154.589
634	#смеётся#	#смеётся#	X	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#154.589#154.779
635	[нрзб]	[нрзб]	X	_	_	_	_	_	@aap1989m-words#@aap1989m#154.779#154.969
636	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#154.969#155.159
637	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#155.159#155.349
638	любл...	любл	X	_	_	_	_	_	@aap1989m-words#@aap1989m#155.349#155.539
639	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#155.539#155.729
640	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#155.729#155.919
641	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#155.919#156.109
642	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#156.109#156.299
643	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#156.299#156.489
644	почему	почему	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#156.489#156.679
645	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#156.679#156.869
646	отвечаю	отвечать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#156.869#157.059
647	на	на	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#157.059#157.249
648	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#157.249#157.439
649	вопросы	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@aap1989m-words#@aap1989m#157.439#157.629
650	[нрзб]	[нрзб]	X	_	_	_	_	_	@aap1989m-words#@aap1989m#157.629#157.82
651	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#158.12#158.35
652	реально	реально	ADV	_	Degree=Pos	_	_	_	@aap1989m-words#@aap1989m#158.35#158.58
653	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#158.58#158.81
654	бы	бы	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#158.81#159.04
655	никому	никто	PRON	_	Case=Dat	_	_	_	@aap1989m-words#@aap1989m#159.04#159.27
656	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#159.27#159.5
657	не	не	PART	_	_	_	_	_	@aap1989m-words#@aap1989m#159.5#159.73
658	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#159.73#159.96
659	/	/	PUNCT	_	_	_	_	_	@aap1989m-words#@aap1989m#159.96#160.19
660	ни	ни	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#160.19#160.42
661	журнали...	журнали	X	_	_	_	_	_	@aap1989m-words#@aap1989m#160.42#160.65
662	а	а	INTJ	_	_	_	_	_	@aap1989m-words#@aap1989m#160.65#160.88
663	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@aap1989m-words#@aap1989m#160.88#161.11
664	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#161.11#161.34
665	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aap1989m-words#@aap1989m#161.34#161.57
666	что	что	SCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#161.57#161.8
667	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#161.8#162.03
668	готов	готовый	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@aap1989m-words#@aap1989m#162.03#162.26
669	и	и	CCONJ	_	_	_	_	_	@aap1989m-words#@aap1989m#162.26#162.49
670	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@aap1989m-words#@aap1989m#162.49#162.72
671	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#162.72#162.95
672	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#162.95#163.18
673	сзади	сзади	ADV	_	_	_	_	_	@aap1989m-words#@aap1989m#163.18#163.41
674	по	по	ADP	_	_	_	_	_	@aap1989m-words#@aap1989m#163.41#163.64
675	плечу	плечо	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#163.64#163.87
676	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#163.87#164.1
677	Cаня	Cаня	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#164.1#164.33
678	Cаня	Cаня	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#164.33#164.56
679	Cаня	Cаня	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aap1989m-words#@aap1989m#164.56#164.79
680	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@aap1989m-words#@aap1989m#164.79#165.02
